time;e1;e2;e3;e4;e5;e6;e7;e8
33.66801;2.838688;2.589321;2.52082;2.418971;2.876799;2.030138;2.026196;2.02061
33.66901;2.838359;2.591785;2.521477;2.418971;2.876964;2.030795;2.026196;2.02061
33.67001;2.838359;2.593264;2.521148;2.418478;2.876635;2.030467;2.025867;2.02061
33.67101;2.837538;2.593264;2.520655;2.418478;2.876142;2.030795;2.025867;2.020446
33.67201;2.838031;2.5908;2.52082;2.418806;2.876799;2.031124;2.025867;2.02061
33.67301;2.837867;2.592607;2.520984;2.418806;2.876635;2.030631;2.025703;2.020446
33.67401;2.837045;2.594414;2.52082;2.418642;2.876307;2.030631;2.025374;2.020282
33.67501;2.837374;2.593921;2.520655;2.419135;2.877128;2.03096;2.025867;2.021103
33.67601;2.837538;2.5885;2.520655;2.418642;2.876635;2.030631;2.025374;2.020446
33.67701;2.838524;2.590964;2.52082;2.419135;2.876964;2.031124;2.025539;2.020446
33.67801;2.838359;2.592114;2.521148;2.418971;2.876799;2.03096;2.025374;2.02061
33.67901;2.837702;2.587843;2.521148;2.419135;2.876964;2.030795;2.025703;2.020446
33.68001;2.838031;2.58965;2.520655;2.419463;2.877128;2.031124;2.025867;2.020939
33.68101;2.838688;2.592114;2.521312;2.419792;2.877621;2.031288;2.02636;2.021267
33.68201;2.838031;2.592771;2.520984;2.418971;2.876964;2.030631;2.025703;2.020775
33.68301;2.838359;2.585707;2.521477;2.419135;2.877128;2.030795;2.025867;2.02061
33.68401;2.838359;2.5885;2.520984;2.419628;2.877457;2.031124;2.026031;2.021267
33.68501;2.837538;2.590143;2.520491;2.419463;2.876964;2.030467;2.025374;2.020939
33.68601;2.838359;2.591457;2.521641;2.419299;2.877128;2.030467;2.025703;2.020939
33.68701;2.838688;2.586364;2.521148;2.419135;2.876635;2.030467;2.02521;2.02061
33.68801;2.838195;2.588993;2.520655;2.418971;2.876964;2.029974;2.025374;2.02061
33.68901;2.839017;2.590964;2.52082;2.419463;2.876964;2.030302;2.025539;2.020775
33.69001;2.838195;2.591621;2.521312;2.419135;2.876471;2.02981;2.025374;2.020446
33.69101;2.838031;2.587022;2.520327;2.418971;2.876635;2.029481;2.025046;2.019953
33.69201;2.837867;2.589814;2.52082;2.419463;2.876964;2.029645;2.025703;2.02061
33.69301;2.837538;2.591293;2.520984;2.419135;2.876635;2.029317;2.025374;2.020446
33.69401;2.837702;2.592114;2.521148;2.419299;2.876799;2.029645;2.025703;2.020446
33.69501;2.837374;2.585379;2.520984;2.419299;2.876635;2.02981;2.025374;2.02061
33.69601;2.837538;2.587843;2.521148;2.419463;2.876799;2.029645;2.025374;2.02061
33.69701;2.837374;2.58965;2.520984;2.419463;2.877128;2.02981;2.025539;2.02061
33.69801;2.838359;2.593592;2.521641;2.419956;2.877128;2.02981;2.026031;2.020939
33.69901;2.837374;2.588336;2.52082;2.419299;2.876799;2.029645;2.025539;2.020446
33.70001;2.838195;2.590636;2.521312;2.419628;2.877128;2.029645;2.025867;2.020775
33.70101;2.838852;2.592607;2.521477;2.420285;2.877457;2.030138;2.026031;2.021103
33.70201;2.837702;2.587843;2.520984;2.419463;2.876799;2.029317;2.025539;2.02061
33.70301;2.838195;2.588171;2.521477;2.419628;2.877292;2.02981;2.025539;2.020775
33.70401;2.837702;2.590307;2.521477;2.42012;2.877128;2.029481;2.025703;2.021267
33.70501;2.838031;2.591621;2.52082;2.419628;2.877128;2.028824;2.025539;2.02061
33.70601;2.838031;2.585379;2.521641;2.419792;2.876964;2.029317;2.025374;2.02061
33.70701;2.837702;2.587022;2.520984;2.419628;2.876964;2.028988;2.025374;2.02061
33.70801;2.838031;2.589321;2.520655;2.419299;2.876799;2.028988;2.02521;2.020775
33.70901;2.838359;2.590636;2.520655;2.419628;2.876799;2.028988;2.025539;2.020775
33.71001;2.837867;2.585872;2.52082;2.419299;2.876799;2.02866;2.024881;2.020282
33.71101;2.837374;2.588171;2.520162;2.419299;2.876142;2.028167;2.024881;2.020282
33.71201;2.838031;2.590471;2.520655;2.419792;2.876799;2.02866;2.025539;2.020446
33.71301;2.838195;2.591128;2.521312;2.419463;2.876799;2.028331;2.02521;2.020446
33.71401;2.838031;2.5885;2.521312;2.419463;2.876964;2.028495;2.025539;2.020118
33.71501;2.837702;2.590636;2.520655;2.419463;2.876964;2.028495;2.02521;2.020939
33.71601;2.837702;2.592607;2.520984;2.419628;2.876799;2.02866;2.02521;2.020282
33.71701;2.838524;2.593921;2.521148;2.419956;2.876964;2.028824;2.025539;2.020775
33.71801;2.838195;2.584557;2.521312;2.42012;2.876964;2.02866;2.025374;2.02061
33.71901;2.837702;2.586693;2.521312;2.419792;2.876799;2.028167;2.025046;2.02061
33.72001;2.837702;2.588664;2.521148;2.419792;2.877128;2.028824;2.025374;2.020939
33.72101;2.838359;2.589321;2.521805;2.420613;2.877621;2.028824;2.025703;2.020775
33.72201;2.838031;2.588993;2.520655;2.419956;2.876799;2.028495;2.025046;2.02061
33.72301;2.837867;2.591785;2.520327;2.42012;2.877128;2.02866;2.025703;2.020775
33.72401;2.838195;2.593592;2.521148;2.420449;2.877457;2.028988;2.025867;2.021432
33.72501;2.837867;2.590143;2.520655;2.419792;2.876964;2.028495;2.02521;2.020775
33.72601;2.837702;2.587843;2.520655;2.419956;2.876964;2.028495;2.025703;2.020775
33.72701;2.837538;2.589814;2.520162;2.419956;2.876635;2.028331;2.025374;2.020446
33.72801;2.836881;2.591128;2.520655;2.419463;2.876799;2.028331;2.025374;2.020446
33.72901;2.836388;2.586529;2.520491;2.42012;2.876964;2.02866;2.025539;2.020775
33.73001;2.836552;2.588171;2.520327;2.419628;2.876471;2.028167;2.025374;2.020118
33.73101;2.836717;2.590143;2.519998;2.419792;2.876471;2.027838;2.024881;2.019789
33.73201;2.837045;2.591785;2.52082;2.419956;2.877292;2.028495;2.02521;2.020939
33.73301;2.836388;2.586857;2.519998;2.419792;2.876471;2.028003;2.025046;2.020446
33.73401;2.837045;2.58965;2.52082;2.419956;2.877128;2.028331;2.02521;2.020282
33.73501;2.836881;2.591457;2.520162;2.42012;2.876964;2.028495;2.025374;2.02061
33.73601;2.837045;2.592443;2.520327;2.419628;2.876635;2.028331;2.025374;2.020118
33.73701;2.837374;2.588336;2.521312;2.420449;2.876964;2.028824;2.025703;2.020775
33.73801;2.837702;2.591128;2.521477;2.420613;2.877457;2.028824;2.025539;2.020446
33.73901;2.836881;2.592607;2.521148;2.42012;2.876635;2.028331;2.02521;2.020282
33.74001;2.837538;2.593592;2.521312;2.420449;2.876964;2.028495;2.025374;2.020775
33.74101;2.838031;2.588664;2.521312;2.420613;2.877292;2.028824;2.025539;2.021103
33.74201;2.837538;2.590307;2.520984;2.42012;2.876964;2.028331;2.025046;2.020282
33.74301;2.837045;2.592278;2.521477;2.420449;2.876799;2.028495;2.02521;2.020775
33.74401;2.83721;2.592771;2.520655;2.420449;2.876964;2.028003;2.025046;2.020939
33.74501;2.837374;2.589486;2.520655;2.42012;2.876799;2.028167;2.02521;2.020775
33.74601;2.837867;2.592114;2.520984;2.42012;2.876799;2.028003;2.025374;2.020939
33.74701;2.837045;2.593264;2.520491;2.419956;2.876635;2.027838;2.024881;2.020446
33.74801;2.836717;2.595892;2.520491;2.419628;2.876635;2.027346;2.025046;2.020282
33.74901;2.83721;2.589321;2.52082;2.420613;2.876799;2.027838;2.024717;2.020775
33.75001;2.83606;2.5908;2.520162;2.419956;2.876307;2.02751;2.024717;2.020118
33.75101;2.836388;2.592607;2.520162;2.419792;2.876142;2.027181;2.024553;2.019953
33.75201;2.836552;2.588171;2.520327;2.420285;2.876799;2.027346;2.025046;2.020775
33.75301;2.83606;2.589157;2.520327;2.419792;2.876799;2.027346;2.024717;2.020118
33.75401;2.836552;2.591621;2.52082;2.42012;2.876799;2.02751;2.02521;2.020446
33.75501;2.83721;2.5931;2.521148;2.420449;2.876964;2.027674;2.02521;2.02061
33.75601;2.836717;2.585707;2.520984;2.420285;2.876799;2.02751;2.024881;2.020282
33.75701;2.837045;2.588336;2.521312;2.420449;2.877128;2.028003;2.025374;2.02061
33.75801;2.837374;2.590636;2.521805;2.421106;2.877128;2.028331;2.025539;2.020775
33.75901;2.83721;2.591293;2.521148;2.420285;2.876799;2.028167;2.025046;2.020446
33.76001;2.837702;2.587843;2.52082;2.420449;2.876964;2.028167;2.025374;2.02061
33.76101;2.837702;2.590636;2.520655;2.420778;2.877457;2.02866;2.025539;2.020939
33.76201;2.83606;2.592114;2.521477;2.420285;2.876799;2.028331;2.02521;2.02061
33.76301;2.836881;2.5931;2.520655;2.420613;2.876964;2.028495;2.025374;2.02061
33.76401;2.836881;2.586036;2.521477;2.420778;2.876964;2.028824;2.025374;2.021267
33.76501;2.83721;2.588664;2.52082;2.420778;2.876799;2.02866;2.024881;2.02061
33.76601;2.837702;2.590307;2.521148;2.420778;2.876799;2.028988;2.025539;2.020939
33.76701;2.83721;2.590636;2.520655;2.420285;2.876471;2.028495;2.02521;2.02061
33.76801;2.837374;2.589321;2.520655;2.42012;2.876635;2.02866;2.02521;2.020282
33.76901;2.837045;2.592114;2.520984;2.420613;2.876635;2.028988;2.025046;2.020775
33.77001;2.836224;2.593264;2.520984;2.420449;2.876799;2.028988;2.02521;2.020282
33.77101;2.836717;2.593428;2.52082;2.419956;2.876471;2.028988;2.025046;2.019953
33.77201;2.837374;2.587022;2.520655;2.420942;2.876964;2.02981;2.025703;2.020446
33.77301;2.837045;2.588829;2.520491;2.420613;2.876471;2.029645;2.025703;2.020282
33.77401;2.836388;2.590471;2.52082;2.420613;2.877128;2.030138;2.025539;2.020282
33.77501;2.836224;2.587022;2.520655;2.420942;2.876799;2.030795;2.025539;2.020446
33.77601;2.83606;2.587186;2.520162;2.420285;2.876964;2.03096;2.025539;2.020282
33.77701;2.83721;2.58965;2.521312;2.421106;2.876964;2.031452;2.026031;2.020446
33.77801;2.83721;2.591457;2.521641;2.420942;2.877128;2.031781;2.026031;2.020775
33.77901;2.837702;2.586036;2.520327;2.420778;2.877128;2.031617;2.025867;2.020446
33.78001;2.838031;2.588007;2.520162;2.420778;2.876964;2.032438;2.026196;2.020775
33.78101;2.83721;2.590471;2.520984;2.421435;2.877128;2.032767;2.026196;2.021267
33.78201;2.836717;2.591457;2.520655;2.420778;2.877128;2.032438;2.025867;2.020282
33.78301;2.83721;2.58505;2.521477;2.42127;2.876964;2.032438;2.026031;2.02061
33.78401;2.837374;2.587022;2.520327;2.420942;2.876964;2.032602;2.026031;2.02061
33.78501;2.837374;2.589157;2.520655;2.421106;2.876635;2.032438;2.025703;2.020775
33.78601;2.836388;2.589978;2.521312;2.421106;2.877128;2.032602;2.025867;2.02061
33.78701;2.836717;2.5862;2.520655;2.420613;2.876635;2.032274;2.025703;2.020446
33.78801;2.83606;2.588007;2.519834;2.420285;2.876471;2.032274;2.02521;2.020775
33.78901;2.836717;2.590471;2.519834;2.421106;2.876964;2.032602;2.025867;2.02061
33.79001;2.836388;2.5908;2.520327;2.420778;2.876799;2.032109;2.025539;2.020446
33.79101;2.83606;2.583736;2.519998;2.420449;2.876471;2.031945;2.02521;2.020118
33.79201;2.836388;2.5862;2.52082;2.421106;2.876799;2.032274;2.025867;2.020775
33.79301;2.83606;2.588664;2.520327;2.420778;2.876799;2.031781;2.025539;2.020282
33.79401;2.836388;2.589157;2.520984;2.421106;2.876964;2.031945;2.025539;2.020282
33.79501;2.836552;2.58735;2.521312;2.420778;2.876964;2.032109;2.025539;2.020446
33.79601;2.836717;2.589321;2.520655;2.420778;2.876471;2.031781;2.025374;2.020118
33.79701;2.83721;2.5908;2.520984;2.421106;2.877128;2.032109;2.025539;2.02061
33.79801;2.836881;2.588336;2.521148;2.421763;2.877621;2.032602;2.025867;2.021267
33.79901;2.836388;2.584065;2.520655;2.421106;2.876799;2.032109;2.025374;2.02061
33.80001;2.837374;2.586364;2.521312;2.421106;2.876964;2.032602;2.025703;2.020775
33.80101;2.837045;2.588007;2.521641;2.421599;2.877457;2.033095;2.025867;2.021103
33.80201;2.837045;2.584557;2.520984;2.42127;2.876799;2.032438;2.02521;2.020775
33.80301;2.83606;2.586693;2.521312;2.421435;2.876964;2.032767;2.025374;2.020775
33.80401;2.836717;2.588336;2.520984;2.42127;2.876799;2.032602;2.025539;2.020939
33.80501;2.83721;2.589814;2.52082;2.42127;2.876964;2.032602;2.02521;2.020446
33.80601;2.836388;2.581765;2.520655;2.42127;2.876964;2.032602;2.025374;2.020775
33.80701;2.837374;2.583408;2.519998;2.42127;2.876307;2.032274;2.024881;2.020446
33.80801;2.836552;2.585215;2.520327;2.420778;2.876307;2.032438;2.024717;2.020118
33.80901;2.837702;2.586364;2.521148;2.42127;2.877128;2.032438;2.025046;2.020939
33.81001;2.83606;2.583079;2.520327;2.420778;2.876799;2.031945;2.024881;2.020282
33.81101;2.83606;2.585379;2.51967;2.421106;2.876471;2.031945;2.024553;2.020446
33.81201;2.83606;2.58735;2.520327;2.42127;2.876799;2.032109;2.024881;2.020282
33.81301;2.836552;2.588007;2.520327;2.42127;2.876471;2.031945;2.024717;2.020118
33.81401;2.83606;2.582422;2.52082;2.421106;2.876964;2.032109;2.024881;2.020446
33.81501;2.836552;2.584557;2.52082;2.42127;2.877128;2.032109;2.024717;2.020446
33.81601;2.836224;2.586036;2.519998;2.421106;2.876799;2.031452;2.024717;2.020282
33.81701;2.836388;2.58735;2.52082;2.421599;2.877128;2.031945;2.025046;2.02061
33.81801;2.837045;2.583079;2.521312;2.421927;2.877457;2.031781;2.025374;2.020939
33.81901;2.836388;2.584722;2.520327;2.421106;2.876964;2.031124;2.024553;2.020446
33.82001;2.83721;2.586529;2.520984;2.421599;2.877128;2.031617;2.024881;2.020446
33.82101;2.836881;2.593264;2.52082;2.421763;2.877292;2.031781;2.02521;2.021267
33.82201;2.836881;2.581765;2.520655;2.421599;2.876799;2.031288;2.024717;2.02061
33.82301;2.836224;2.584229;2.52082;2.421763;2.876799;2.031124;2.024881;2.02061
33.82401;2.836717;2.585707;2.521148;2.421763;2.877128;2.031288;2.024881;2.020775
33.82501;2.83606;2.581272;2.519998;2.421599;2.876964;2.030795;2.024553;2.02061
33.82601;2.836717;2.582093;2.520984;2.421927;2.877128;2.030631;2.025046;2.02061
33.82701;2.836552;2.584065;2.519998;2.421435;2.876964;2.030631;2.024553;2.020282
33.82801;2.836717;2.585379;2.51967;2.42127;2.876799;2.030302;2.024389;2.020118
33.82901;2.836881;2.578151;2.519998;2.421599;2.876799;2.030467;2.024881;2.020775
33.83001;2.835403;2.579794;2.519834;2.42127;2.876799;2.030138;2.024224;2.019953
33.83101;2.83606;2.581929;2.519834;2.421106;2.876471;2.029645;2.02406;2.019953
33.83201;2.83606;2.583572;2.519998;2.421927;2.876964;2.030138;2.024717;2.020775
33.83301;2.837045;2.578972;2.520162;2.421435;2.876799;2.029481;2.024553;2.020446
33.83401;2.836388;2.581601;2.52082;2.421763;2.876799;2.02981;2.024389;2.020282
33.83501;2.83606;2.583243;2.520655;2.421599;2.876799;2.029974;2.024717;2.020282
33.83601;2.835731;2.584065;2.51967;2.421599;2.876799;2.029481;2.024389;2.020282
33.83701;2.836552;2.577822;2.520655;2.421763;2.876964;2.02981;2.024881;2.02061
33.83801;2.837045;2.580779;2.52082;2.422092;2.877128;2.02981;2.024717;2.020775
33.83901;2.836224;2.581601;2.520655;2.421599;2.876471;2.029317;2.024553;2.020282
33.84001;2.837045;2.582422;2.520984;2.422092;2.876964;2.029645;2.024717;2.020775
33.84101;2.837045;2.578479;2.521477;2.42242;2.877457;2.02981;2.025374;2.020939
33.84201;2.836717;2.580615;2.520984;2.421763;2.876635;2.029153;2.024881;2.020446
33.84301;2.837045;2.582422;2.520984;2.422092;2.877128;2.029153;2.024881;2.020775
33.84401;2.837045;2.582586;2.520162;2.421763;2.876799;2.029153;2.024881;2.02061
33.84501;2.836717;2.577001;2.520162;2.421763;2.876799;2.029153;2.025046;2.020775
33.84601;2.836881;2.579465;2.520655;2.421927;2.876964;2.029153;2.02521;2.020775
33.84701;2.836552;2.580615;2.520491;2.421763;2.876799;2.02866;2.024553;2.02061
33.84801;2.836388;2.578315;2.520162;2.421435;2.876307;2.028495;2.024553;2.019953
33.84901;2.837045;2.578315;2.520491;2.421599;2.877128;2.028988;2.02521;2.020446
33.85001;2.83721;2.580451;2.52082;2.421435;2.876307;2.028495;2.024881;2.020282
33.85101;2.837374;2.582258;2.520491;2.421599;2.876471;2.028495;2.024881;2.020446
33.85201;2.837702;2.576672;2.520655;2.421763;2.876964;2.028495;2.02521;2.02061
33.85301;2.838031;2.578808;2.520327;2.421763;2.876471;2.028495;2.024881;2.02061
33.85401;2.838359;2.580943;2.52082;2.422092;2.876964;2.02866;2.025374;2.02061
33.85501;2.839345;2.582586;2.520491;2.422092;2.876964;2.028331;2.02521;2.02061
33.85601;2.839345;2.57503;2.519998;2.421599;2.876964;2.028167;2.025046;2.019953
33.85701;2.839674;2.577658;2.520655;2.422092;2.877128;2.028495;2.02521;2.02061
33.85801;2.840002;2.580122;2.521477;2.422585;2.877457;2.028824;2.026031;2.021103
33.85901;2.839674;2.580615;2.520491;2.421927;2.876635;2.028167;2.02521;2.02061
33.86001;2.839838;2.57618;2.520655;2.422256;2.876799;2.028167;2.025374;2.020775
33.86101;2.839345;2.578479;2.520162;2.422256;2.876964;2.028331;2.025539;2.020775
33.86201;2.840331;2.580286;2.520327;2.422092;2.876799;2.028167;2.02521;2.020446
33.86301;2.840988;2.581108;2.520655;2.422256;2.876964;2.028003;2.02521;2.020775
33.86401;2.840988;2.575194;2.519505;2.421599;2.876635;2.027838;2.02521;2.02061
33.86501;2.840002;2.577494;2.520327;2.421599;2.876471;2.027838;2.024717;2.020446
33.86601;2.840824;2.579794;2.52082;2.422092;2.876964;2.028167;2.02521;2.02061
33.86701;2.840659;2.579794;2.521148;2.421927;2.876964;2.027838;2.024717;2.02061
33.86801;2.840166;2.575522;2.520327;2.421927;2.876471;2.028003;2.024717;2.019789
33.86901;2.840331;2.578151;2.520491;2.422092;2.876964;2.02866;2.025374;2.02061
33.87001;2.840495;2.579629;2.519998;2.421763;2.876635;2.028495;2.024881;2.020446
33.87101;2.840824;2.578808;2.520162;2.42242;2.876964;2.029317;2.02521;2.02061
33.87201;2.842138;2.572566;2.520327;2.422256;2.876799;2.029645;2.025046;2.02061
33.87301;2.841645;2.574537;2.52082;2.422256;2.876799;2.029645;2.025046;2.020282
33.87401;2.842631;2.576508;2.521477;2.422256;2.876799;2.030138;2.02521;2.02061
33.87501;2.843123;2.576344;2.520984;2.422585;2.877292;2.030631;2.025374;2.02061
33.87601;2.842631;2.577658;2.520327;2.422256;2.876635;2.030138;2.024881;2.020118
33.87701;2.843288;2.579958;2.519998;2.42242;2.876964;2.030795;2.02521;2.02061
33.87801;2.843945;2.581436;2.520327;2.422585;2.877457;2.031617;2.025539;2.021267
33.87901;2.844109;2.57043;2.520327;2.422092;2.876799;2.031124;2.02521;2.020282
33.88001;2.844273;2.57273;2.520327;2.42242;2.876635;2.031124;2.02521;2.020939
33.88101;2.84378;2.574701;2.519998;2.422256;2.877128;2.03096;2.025539;2.020775
33.88201;2.843945;2.575851;2.52082;2.42242;2.876964;2.031124;2.025046;2.020446
33.88301;2.844602;2.575687;2.520984;2.42242;2.877128;2.031452;2.025046;2.02061
33.88401;2.843288;2.577822;2.519998;2.422256;2.876635;2.031288;2.024553;2.020446
33.88501;2.842631;2.579465;2.520162;2.421599;2.876307;2.03096;2.024717;2.020118
33.88601;2.843123;2.580615;2.520491;2.422585;2.877128;2.031288;2.025046;2.020446
33.88701;2.842631;2.57273;2.519834;2.422092;2.876635;2.031124;2.025046;2.020118
33.88801;2.843123;2.575194;2.519998;2.422092;2.876471;2.030631;2.024717;2.020282
33.88901;2.842959;2.577658;2.520327;2.42242;2.876799;2.031124;2.025374;2.020775
33.89001;2.842959;2.577658;2.520655;2.422256;2.876799;2.031124;2.024881;2.020446
33.89101;2.842631;2.571908;2.521641;2.422585;2.876799;2.031124;2.024881;2.020775
33.89201;2.843452;2.574373;2.521641;2.422749;2.876799;2.031124;2.02521;2.020775
33.89301;2.843945;2.575358;2.520491;2.422256;2.876799;2.030795;2.024881;2.020446
33.89401;2.84378;2.579629;2.52082;2.42242;2.877128;2.031452;2.025046;2.02061
33.89501;2.844438;2.574537;2.520984;2.422913;2.877292;2.031781;2.025703;2.020939
33.89601;2.844438;2.57618;2.520655;2.42242;2.876799;2.03096;2.024389;2.02061
33.89701;2.844109;2.577822;2.520162;2.422749;2.876799;2.031452;2.024881;2.02061
33.89801;2.844766;2.572566;2.520491;2.422585;2.877128;2.031617;2.024881;2.020775
33.89901;2.843616;2.573223;2.520984;2.42242;2.876964;2.031781;2.024717;2.02061
33.90001;2.844109;2.575194;2.52082;2.42242;2.876799;2.031945;2.025046;2.02061
33.90101;2.843945;2.576344;2.52082;2.422749;2.876964;2.032109;2.024881;2.02061
33.90201;2.842959;2.569937;2.52082;2.42242;2.876799;2.032109;2.024881;2.020282
33.90301;2.843452;2.57273;2.520655;2.422585;2.876799;2.032602;2.024881;2.02061
33.90401;2.842631;2.574208;2.52082;2.422256;2.876799;2.032109;2.024553;2.02061
33.90501;2.842302;2.575687;2.520491;2.422256;2.876307;2.032602;2.024224;2.020282
33.90601;2.843452;2.570101;2.520655;2.422585;2.876799;2.033095;2.024717;2.02061
33.90701;2.842466;2.572073;2.520327;2.42242;2.876799;2.032931;2.024553;2.020282
33.90801;2.842138;2.574208;2.520327;2.42242;2.876635;2.033095;2.024717;2.020282
33.90901;2.841973;2.575522;2.52082;2.422585;2.876799;2.033259;2.024717;2.02061
33.91001;2.840824;2.570923;2.520655;2.422256;2.876799;2.033259;2.024553;2.020282
33.91101;2.840988;2.573387;2.520655;2.42242;2.876964;2.033424;2.024717;2.02061
33.91201;2.840002;2.575687;2.521477;2.422585;2.877128;2.033424;2.024881;2.020446
33.91301;2.839181;2.575851;2.520327;2.422256;2.876799;2.032931;2.024553;2.020446
33.91401;2.839345;2.569773;2.520162;2.422749;2.876799;2.033259;2.02521;2.020446
33.91501;2.838688;2.572566;2.52082;2.423077;2.877292;2.033588;2.025374;2.021103
33.91601;2.837702;2.573551;2.520655;2.422256;2.876635;2.033095;2.02521;2.020446
33.91701;2.837702;2.574373;2.52082;2.422585;2.877292;2.032767;2.025867;2.02061
33.91801;2.837045;2.569609;2.519998;2.422749;2.876799;2.032767;2.025703;2.021103
33.91901;2.837374;2.571744;2.520162;2.42242;2.876799;2.032438;2.025539;2.020775
33.92001;2.83721;2.573387;2.520655;2.423077;2.876964;2.032438;2.026031;2.020775
33.92101;2.837538;2.571251;2.520327;2.42242;2.876635;2.032109;2.025703;2.020446
33.92201;2.836388;2.569444;2.519998;2.421927;2.876307;2.031945;2.025703;2.020282
33.92301;2.837045;2.572073;2.52082;2.422749;2.876799;2.031945;2.026031;2.02061
33.92401;2.836388;2.573551;2.521312;2.422913;2.876635;2.031617;2.026031;2.020282
33.92501;2.835895;2.567966;2.520162;2.422749;2.876307;2.031452;2.026031;2.019953
33.92601;2.835731;2.570266;2.52082;2.422749;2.877128;2.031617;2.026524;2.02061
33.92701;2.835403;2.571908;2.519998;2.422585;2.876635;2.031124;2.026524;2.02061
33.92801;2.835731;2.573387;2.520655;2.422749;2.877128;2.031452;2.026524;2.02061
33.92901;2.83606;2.568294;2.519998;2.422913;2.876964;2.031124;2.026688;2.02061
33.93001;2.835731;2.570759;2.519998;2.422585;2.876799;2.030795;2.026524;2.020282
33.93101;2.835403;2.573223;2.520491;2.422749;2.876964;2.03096;2.026688;2.02061
33.93201;2.835074;2.574208;2.520491;2.422913;2.877128;2.03096;2.026524;2.020775
33.93301;2.834417;2.567309;2.520162;2.422585;2.877128;2.030631;2.026524;2.020118
33.93401;2.834745;2.569937;2.521312;2.422585;2.877128;2.030631;2.026524;2.02061
33.93501;2.833924;2.572073;2.521477;2.423734;2.877457;2.03096;2.027346;2.021103
33.93601;2.83376;2.572566;2.520491;2.422585;2.876799;2.030302;2.02636;2.020446
33.93701;2.834088;2.568459;2.520162;2.422913;2.876635;2.029974;2.026853;2.020775
33.93801;2.833924;2.570594;2.521148;2.423077;2.876964;2.029974;2.02636;2.02061
33.93901;2.83376;2.572237;2.520327;2.42242;2.876799;2.02981;2.026688;2.020775
33.94001;2.834088;2.573223;2.52082;2.423242;2.876635;2.02981;2.026853;2.020775
33.94101;2.833103;2.568294;2.520491;2.42242;2.876635;2.029481;2.026196;2.020282
33.94201;2.833924;2.570101;2.520327;2.422585;2.876307;2.029153;2.026196;2.020118
33.94301;2.832774;2.572237;2.521148;2.423077;2.877128;2.029481;2.026524;2.020282
33.94401;2.833267;2.57503;2.519834;2.422749;2.876471;2.028988;2.026524;2.020282
33.94501;2.833431;2.567309;2.520327;2.422749;2.876471;2.028824;2.02636;2.020118
33.94601;2.833267;2.569444;2.520491;2.423077;2.876799;2.028824;2.026688;2.020775
33.94701;2.833431;2.571251;2.519505;2.422749;2.876799;2.02866;2.026688;2.02061
33.94801;2.83376;2.566816;2.520491;2.422913;2.877128;2.02866;2.026853;2.02061
33.94901;2.833924;2.568294;2.521148;2.423242;2.876964;2.028824;2.026853;2.020775
33.95001;2.832446;2.569937;2.520984;2.422585;2.876635;2.02866;2.026688;2.020446
33.95101;2.833267;2.571744;2.520327;2.423077;2.877128;2.02866;2.027017;2.020939
33.95201;2.833431;2.567473;2.52082;2.42357;2.877457;2.029153;2.02751;2.020939
33.95301;2.832774;2.56928;2.52082;2.422749;2.876635;2.028495;2.027017;2.02061
33.95401;2.83376;2.571251;2.520327;2.422913;2.876964;2.028495;2.027017;2.020775
33.95501;2.832938;2.571908;2.520655;2.422913;2.876964;2.028824;2.027346;2.020775
33.95601;2.832281;2.564845;2.519998;2.422749;2.876799;2.02866;2.026853;2.020282
33.95701;2.832774;2.567637;2.520655;2.423242;2.876799;2.029317;2.027017;2.02061
33.95801;2.832446;2.569116;2.520162;2.422749;2.876635;2.029153;2.026853;2.020282
33.95901;2.831953;2.570101;2.519834;2.422749;2.876307;2.029317;2.026853;2.020282
33.96001;2.832938;2.566159;2.520491;2.423077;2.877128;2.029974;2.027017;2.020775
33.96101;2.832446;2.568459;2.519505;2.422749;2.876635;2.02981;2.026853;2.020118
33.96201;2.832446;2.570594;2.520327;2.422913;2.876307;2.029974;2.026688;2.020118
33.96301;2.833103;2.571251;2.520655;2.423077;2.876964;2.030467;2.027017;2.02061
33.96401;2.833103;2.56583;2.520327;2.423077;2.876799;2.030467;2.026524;2.020118
33.96501;2.833103;2.568623;2.520984;2.423406;2.876799;2.031124;2.027017;2.02061
33.96601;2.83261;2.57043;2.521805;2.423242;2.876799;2.031452;2.026853;2.020775
33.96701;2.832938;2.570266;2.520655;2.422913;2.876799;2.031781;2.026524;2.02061
33.96801;2.832446;2.565338;2.52082;2.423406;2.877292;2.031781;2.026688;2.020939
33.96901;2.833924;2.56813;2.521148;2.423734;2.877457;2.032602;2.027181;2.021267
33.97001;2.83376;2.56928;2.520327;2.423077;2.876635;2.032438;2.026196;2.02061
33.97101;2.832446;2.566652;2.521148;2.423242;2.876799;2.032438;2.026853;2.02061
33.97201;2.832774;2.566323;2.52082;2.42357;2.877292;2.033259;2.027017;2.021103
33.97301;2.833103;2.568787;2.520491;2.422913;2.876635;2.032931;2.026196;2.020282
33.97401;2.833924;2.570594;2.51967;2.423077;2.876799;2.033259;2.026524;2.02061
33.97501;2.832938;2.564023;2.520327;2.422913;2.876964;2.033259;2.026524;2.02061
33.97601;2.832446;2.566323;2.520162;2.422913;2.876799;2.033916;2.026031;2.020446
33.97701;2.833596;2.568294;2.520491;2.423077;2.876964;2.034245;2.026196;2.020775
